Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6sNqp7XJUGFkNbkc0tlQih,"Cool Cat - Remastered 2011","Queen 40 Limited Edition Collector's Box Set Vol. 2","Queen",2011-01-01,209106,11,seankmchenry,2024-11-25T15:41:36Z,"classic rock,glam rock,rock","Hollywood Records",0.818,0.399,9,-9.927,1,0.111,0.306,0.00243,0.18,0.838,73.762,4
5fDv8FX1RGjJ9bVi06P8Nq,"Small Talkin'","Love Is Where You Find It","The Whispers",1981-01-01,239453,7,seankmchenry,2024-11-25T15:41:36Z,"classic soul,disco,funk,new jack swing,post-disco,quiet storm,soul,urban contemporary","Unidisc",0.616,0.49,1,-8.86,0,0.101,0.366,0,0.0645,0.435,147.994,4
0zsp7kzaEgiPetP6JfgVVp,"When I Can't Have You - 2001 Digital Remaster","A Little Good News","Anne Murray",1983,224800,7,seankmchenry,2024-11-25T15:41:36Z,"adult standards,canadian country,canadian pop,classic country pop,soft rock","EMI Music Canada",0.622,0.421,10,-11.901,1,0.0524,0.612,0,0.137,0.754,150.181,3
60mGckXEG1EzR4VmjYLfEW,"Guilty (feat. Barry Gibb)","Guilty","Barbra Streisand,Barry Gibb",1980-09-23,264333,61,seankmchenry,2024-11-25T15:41:36Z,"adult standards,operatic pop,soft rock","Columbia",0.626,0.425,0,-15.656,1,0.0356,0.231,0,0.114,0.952,150.875,4
58GtvfBrSTk27MRmqNJ2I3,"Hypnotized","Energy (Expanded Edition)","The Pointer Sisters",1978,290173,15,seankmchenry,2024-11-25T15:41:36Z,"disco,girl group,hi-nrg,motown,new wave pop,soft rock","Legacy Recordings",0.568,0.863,6,-8.24,0,0.204,0.0215,0.0378,0.334,0.93,152.299,3
6GAn3ar2CL8wUg0MbICZvp,"Don't Disturb This Groove","Don't Disturb This Groove","The System",1987-01-01,317874,48,seankmchenry,2024-11-25T15:41:36Z,"funk,new jack swing,post-disco,quiet storm,urban contemporary","Mirage Records / Unidisc Music Inc.",0.521,0.878,9,-8.597,1,0.0542,0.286,0.0000068,0.136,0.841,159.625,4
3kc4WVsSWOqTE3jtPH94io,"Two Occasions","Eyes of a Stranger","The Deele",1987-01-01,256493,38,seankmchenry,2024-11-25T15:41:36Z,"contemporary r&b,new jack swing,post-disco","UNIDISC MUSIC INC.",0.589,0.461,7,-14.827,1,0.048,0.00358,0.00565,0.339,0.415,169.911,4
0xDdomWadyYS5vF1G0XtA4,"Wonderhow","Wonderhow","Germans",2017-05-08,188620,12,seankmchenry,2024-11-25T15:41:36Z,"","674786 Records DK",0.555,0.821,1,-7.239,0,0.0374,0.304,0.64,0.203,0.871,169.93,4
1c5KZhtOAOH7eFOlBekNhS,"I Like It","All This Love","DeBarge",1982-04-28,279400,60,seankmchenry,2024-11-25T15:41:36Z,"contemporary r&b,funk,quiet storm,urban contemporary","UNI/MOTOWN",0.675,0.732,9,-4.5,1,0.0443,0.452,0.0000184,0.201,0.83,175.01,4
737XlBqsDjQIxvCmtbirKU,"Your Love Survived - Edit","The Best of Cerrone Productions","Cerrone",2014-12-15,243845,8,seankmchenry,2024-11-25T15:41:36Z,"hi-nrg,vintage french electronic","Malligator Préférence",0.63,0.786,10,-7.279,1,0.0644,0.0832,0.0000411,0.0585,0.854,178.452,4
4nip4VsMGJilWcWq6xOZMA,"Back in Love","Private Passion","Jeff Lorber",1986,253960,12,seankmchenry,2024-11-26T03:48:40Z,"jazz funk,smooth jazz","Rhino/Warner Records",0.475,0.744,2,-7.151,0,0.0424,0.0595,0.0000281,0.313,0.62,78.873,4
4Xt62tjE20m3ATFv9zXrgi,"Stronger Than Before","I Feel for You","Chaka Khan",1984,261333,24,seankmchenry,2024-11-25T15:41:36Z,"disco,funk,neo soul,quiet storm,soul","Rhino/Warner Records",0.596,0.553,7,-13.361,0,0.0639,0.178,0,0.302,0.583,81.346,4
5eWTNSMTX5BxuYYuOU4vYq,"Is It You","Rit, Vol. 1","Lee Ritenour",1981-01-01,269653,50,seankmchenry,2024-11-25T15:41:36Z,"jazz funk,jazz fusion,jazz guitar,smooth jazz,yacht rock","Craft Recordings",0.715,0.384,10,-16.362,1,0.0458,0.588,0.00753,0.285,0.818,82.367,4
